搜尋關鍵字,校系名稱及代碼,招生名額,性別要求,預計甄試人數,原住民外加名額,離島外加名額,願景計畫外加名額,甄試費,指定項目甄試日期,類別,術科考試,扶弱措施,科系校系分則網址,大學問網址
企業管理學系、企管,大葉大學企業管理學系(數位行銷組)(042142),10,不要求,50,1,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042142.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1571
資訊管理學系、資管,大葉大學資訊管理學系(數位經營組)(042152),10,不要求,50,1,無,無,600,112.05.19至112.05.21,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042152.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1583
資訊管理學系、資管,大葉大學資訊管理學系(系統管理組)(042162),10,不要求,50,1,無,無,600,112.05.19至112.05.21,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042162.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1583
會計資訊學系,大葉大學會計資訊學系(會計管理組)(042172),13,不要求,46,1,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042172.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1568
會計資訊學系,大葉大學會計資訊學系(投資理財組）(042182),10,不要求,50,1,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042182.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1568
財務金融學系、財金,大葉大學財務金融學系(銀行專業組)(042192),9,不要求,50,1,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042192.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1575
財務金融學系、財金,大葉大學財務金融學系(投資管理組)(042202),9,不要求,50,2,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042202.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1575
財務金融學系、財金,大葉大學財務金融學系(公司財務組)(042212),7,不要求,49,無,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042212.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1575
英語學系、英文,大葉大學英語學系(042222),6,不要求,48,無,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042222.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1553
應用日語學系、日文,大葉大學應用日語學系(商務貿易組)(042232),9,不要求,50,1,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042232.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1554
應用日語學系、日文,大葉大學應用日語學系(文化事業組)(042242),9,不要求,50,1,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042242.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1554
應用日語學系、日文,大葉大學應用日語學系(企業應用組)(042252),10,不要求,50,1,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042252.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1554
生物醫學系、生醫,大葉大學生物醫學系(生物醫藥組)(042262),21,不要求,63,2,無,無,600,112.05.19至112.05.21,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042262.htm?v=1.0,https://www.unews.com.tw/School/Info/60
生物醫學系、生醫,大葉大學生物醫學系(檢驗醫學組)(042272),12,不要求,48,1,無,無,600,112.05.19至112.05.21,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042272.htm?v=1.0,https://www.unews.com.tw/School/Info/60
藥用植物與食品保健學系,大葉大學藥用植物與食品保健學系(中藥保健組)(042282),17,不要求,51,1,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042282.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1595
藥用植物與食品保健學系,大葉大學藥用植物與食品保健學系(食品科學組)(042292),14,不要求,49,2,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042292.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1595
觀光旅遊學系,大葉大學觀光旅遊學系(042302),20,不要求,60,2,無,無,600,112.05.19至112.05.21,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042302.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1600
餐旅管理學系,大葉大學餐旅管理學系(042312),11,不要求,50,1,無,無,600,112.05.19至112.05.21,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042312.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1598
休閒事業管理學系,大葉大學休閒事業管理學系(042322),9,不要求,50,1,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042322.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1602
烘焙暨飲料調製學士學位學程,大葉大學烘焙暨飲料調製學士學位學程(042332),17,不要求,51,1,無,無,600,112.05.19至112.05.21,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042332.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1605
護理學系,大葉大學護理學系(042342),76,不要求,228,2,無,無,600,112.05.19至112.05.21,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042342.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1596
視光學系,大葉大學視光學系(042352),26,不要求,78,2,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042352.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1597
醫學工程學系,大葉大學醫學工程學系(042362),10,不要求,50,2,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042362.htm?v=1.0,https://www.unews.com.tw/School/Department/60/3477
醫學工程學系,大葉大學醫學工程學系(智慧醫療組)(042372),12,不要求,48,無,無,無,600,112.05.19至112.05.21,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042372.htm?v=1.0,https://www.unews.com.tw/School/Department/60/3477
職能治療學系、職治,大葉大學職能治療學系(042382),29,不要求,87,2,無,無,600,112.05.19至112.05.21,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042382.htm?v=1.0,https://www.unews.com.tw/School/Department/60/3755
工業設計學系,大葉大學工業設計學系(042392),17,不要求,204,3,無,無,600,112.05.19至112.05.21,美術,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042392.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1559
傳播藝術學士學位學程,大葉大學傳播藝術學士學位學程(042402),19,不要求,152,2,無,無,600,112.05.19至112.05.21,美術,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042402.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1565
造形藝術學系,大葉大學造形藝術學系(工藝文創組)(042412),12,不要求,144,2,無,無,600,112.05.19至112.05.21,美術,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042412.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1552
造形藝術學系,大葉大學造形藝術學系(藝術創作組)(042422),12,不要求,144,1,無,無,600,112.05.19至112.05.21,美術,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042422.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1552
多媒體數位內容學士學位學程,大葉大學多媒體數位內容學士學位學程(動畫與影視特效組)(042432),26,不要求,208,1,無,無,600,112.05.19至112.05.21,美術,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042432.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1584
多媒體數位內容學士學位學程,大葉大學多媒體數位內容學士學位學程(遊戲與互動設計組)(042442),23,不要求,184,1,無,無,600,112.05.19至112.05.21,美術,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042442.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1584
多媒體數位內容學士學位學程,大葉大學多媒體數位內容學士學位學程(動漫美術與模型製作組)(042452),18,不要求,144,1,無,無,600,112.05.19至112.05.21,美術,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042452.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1584
視覺傳達設計學系、視傳,大葉大學視覺傳達設計學系(視覺設計組)(042462),25,不要求,250,3,無,無,600,112.05.19至112.05.21,美術,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042462.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1558
視覺傳達設計學系、視傳,大葉大學視覺傳達設計學系(動態媒體組)(042472),13,不要求,104,無,無,無,600,112.05.19至112.05.21,美術,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042472.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1558
空間設計學系建築組,大葉大學空間設計學系建築組(042482),29,不要求,232,3,無,無,600,112.05.19至112.05.21,美術,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042482.htm?v=1.0,https://www.unews.com.tw/School/Department/60/3562
空間設計學系室內設計組,大葉大學空間設計學系室內設計組(042492),26,不要求,208,3,無,無,600,112.05.19至112.05.21,美術,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042492.htm?v=1.0,https://www.unews.com.tw/School/Department/60/3562
運動健康管理學系,大葉大學運動健康管理學系(042502),27,不要求,324,2,無,無,600,112.05.19至112.05.21,體育,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_042502.htm?v=1.0,https://www.unews.com.tw/School/Department/60/1603
